reset,resolution,x,y,z
e06,1,9772,62711,35841
508,7,63788,62710,56064
707,2,4908,62713,61439
705,14,20268,62716,30464
704,10,31020,62714,62210
605,4,57388,62713,62979
806,1,11308,62714,52228
208,15,54828,62716,29699
107,13,1324,62717,8707
e07,4,43564,62716,33795
b08,2,49196,62715,26114
b08,13,6444,62715,5119
008,3,25900,62715,10749
508,0,17964,62715,59391
807,13,15916,62716,51712
506,5,41004,62715,62978
b05,15,32044,62715,55042
d06,0,60972,62715,61955
807,13,6444,62715,42241
408,0,24108,62971,48385
e08,8,16428,62972,17921
708,2,38444,62972,30211
508,12,32044,62972,20228
908,5,19500,62970,41221
903,4,4652,62970,64775
203,0,42796,62974,6918
605,4,43820,62973,4099
204,5,1836,62972,6402
f04,1,64044,62972,56322
704,7,54828,62973,40193
a05,10,62508,62973,19456
906,6,28716,62971,51712
505,4,17452,62971,27393
404,5,17708,62972,15874
005,7,30764,62972,58370
905,2,812,62973,12034
605,5,35628,62973,13570
d06,12,59948,62973,11266
b06,2,16940,62972,14851
706,10,49452,62972,1027
406,4,63276,63228,32004
905,0,47660,63228,32005
604,3,24876,63227,34822
e03,4,52524,63225,60421
d03,8,26668,63227,39939
b04,8,6188,63228,12542
105,9,37932,63228,767
a04,9,3372,63230,22529
703,10,26412,63230,5635
b04,2,41004,63228,60419
802,12,9516,63227,15619
502,1,35116,63227,46340
604,12,45100,63227,57089
704,2,37420,63229,41217
004,8,60460,63230,45824
904,15,47916,63231,25600
203,1,3628,63231,29697
a02,3,13100,63230,11265
203,1,4140,63228,15616
704,9,41772,63228,15615
905,12,42540,63485,16896
401,2,20524,63483,55556
600,13,30508,63484,40963
801,12,57388,63484,52993
7fc,15,prev,prev,55852
7fe,15,60416,61956,17964
700,15,23039,53509,56876
700,15,32768,59141,30764
7fd,15,11010,63233,25644
7fa,15,11011,18692,28972
7f8,15,35587,261,22060
7f9,15,61954,18694,15916
7fd,15,52735,52487,50988
7fe,15,36100,4612,27436
7fd,15,55812,40705,37676
7fc,15,20226,63746,25644
7fc,15,35841,3331,27436
7fd,15,61184,36612,46636
7fe,15,512,19205,35372
7fe,15,6911,65285,47404
8fc,15,30721,2821,16172
8fc,15,52738,18693,61484
8fb,15,4868,29444,55596
8fc,15,8197,14085,28460
8fe,15,25604,56581,58156
8fe,15,39684,40708,64556
8fd,15,42244,63748,5676
8fd,15,28420,57858,61484
8fc,15,55039,39685,41772
8fe,15,61690,60679,8236
8fc,15,55294,5895,41260
8fb,15,27905,33796,53292
8fa,15,12545,49411,43052
8fb,15,50177,32516,22572
8fb,15,12033,57861,37932
8fc,15,34813,62469,41516
8fe,15,44285,5380,56364
8fe,15,12543,52227,60460
8fd,15,24323,12803,24620
8fc,15,60165,25346,52268
9fb,15,30470,41474,43564
9fa,15,51206,38658,21804
9fa,15,58628,14850,49196
9fb,15,45569,47876,4652
9fb,15,47616,17157,2092
9fb,15,28159,43013,18220
9fc,15,21759,64773,57388
9fd,15,17665,7686,4140
9fb,15,9986,34566,46892
9fd,15,38147,10245,21036
9fd,15,4612,23299,9772
9fd,15,1028,22019,38188
9fd,15,14852,4356,20780
9fc,15,24836,3844,47916
9fc,15,55042,51717,35884
9fd,15,29953,54790,22572
9fd,15,29697,26630,32044
9fb,15,29442,33029,31532
9f9,15,56579,25860,36396
9f8,15,63235,24067,17964
9f7,15,41218,1538,46892
afc,15,62208,10242,50220
afc,15,31487,18947,39724
afd,15,46338,26114,11308
afd,15,10242,19202,27180
afd,15,20226,3843,27436
afd,15,44290,27652,45100
afd,15,48898,59909,35372
afd,15,39171,22534,19756
afd,15,27907,30983,33068
afb,15,5,13576,16428
afc,15,36103,18696,39468
afb,15,48388,51207,11308
af9,15,58369,32261,34860
af8,15,3841,40707,36140
af8,15,46595,14596,34348
af9,15,49410,43269,45612
afb,15,53250,61190,42028
afe,15,63492,10246,55852
afe,15,3587,26119,5932
afe,15,57859,20230,24364
afd,15,51971,36358,16940
bfc,15,36868,16133,37932
bfb,15,60677,14341,23084
bfa,15,52485,10245,24620
bf8,15,20994,13829,62764
bf9,15,63231,20485,55852
bfc,15,40191,4868,3116
bfc,15,46339,63233,32300
bfc,15,49667,30978,36396
bfc,15,56835,7683,30508
bfb,15,32770,52740,19756
bfb,15,64258,13061,23596
bfc,15,55809,17158,46380
bfd,15,24320,20743,46892
bfc,15,17152,39175,42284
bfa,15,11011,39173,55852
bf9,15,15620,52229,28716
bfb,15,31748,48389,21036
bfc,15,31234,59653,52268
bfd,15,23553,47878,45612
bfe,15,24321,15111,2860
cfd,15,34050,7,16940
cfb,15,57861,14853,15404
cfa,15,6402,64772,27436
cf9,15,32256,37636,47148
cfd,15,5378,33025,56620
cfc,15,20484,9220,32300
cfc,15,18689,47109,38188
cfd,15,23552,34053,14636
cfd,15,3584,20229,28460
cfc,15,36864,48133,37420
cfc,15,64257,31749,42540
cfa,15,5122,61445,19244
cf9,15,14339,37380,31532
cfe,15,15364,46335,10796
cfc,15,26627,18436,15148
cfc,15,40192,20484,18732
cfc,15,35839,33795,56108
cfc,15,28928,43779,51244
cfd,15,64256,22788,12076
cfc,15,45057,42243,64812
cfa,15,48641,35076,23852
dfc,15,36866,13316,22316
dfc,15,23299,37635,32300
dfc,15,4098,23299,34860
dfd,15,36609,25604,1836
dfe,15,29953,19204,42540
dfd,15,64002,21508,41260
dfc,15,64260,47619,11308
dfa,15,12033,33797,12332
df9,15,50688,5380,45868
df8,15,53247,57859,60972
dfa,15,32256,5634,49964
dfd,15,10756,30720,36652
dfc,15,1794,43268,16428
dfc,15,5378,11780,37420
dfd,15,64514,5893,17452
dfd,15,50435,2053,47148
dfb,15,57348,17668,40492
dfa,15,52482,45316,556
dfa,15,30210,57346,8236
dfa,15,33794,58114,56876
efb,15,56578,40452,4908
efb,15,20226,3077,28204
efc,15,53250,774,37676
efd,15,39426,22278,39724
efb,15,56835,2564,43052
ef8,15,62976,32005,10540
ef8,15,47870,22019,55340
efb,15,25602,21248,34092
efb,15,516,20740,4908
efe,15,65029,17153,65068
efe,15,46083,13315,23340
efd,15,2306,44036,1068
efd,15,42499,8707,43308
efc,15,13314,3076,17964
efb,15,39423,14085,44
efa,15,3070,1541,14124
efd,15,56576,8197,17452
efd,15,37634,27650,41772
efd,15,15362,24323,6700
efd,15,14593,47619,20524
efd,15,48640,47619,64300
ffe,15,49664,19972,36652
ffe,15,17920,12293,17708
ffa,15,18177,22020,45100
ff9,15,52226,12289,26668
ff7,15,57090,37889,30252
ff9,15,50945,5122,35372
f00,15,14847,25859,10028
fff,15,1794,8195,23084
ffd,15,28418,3075,6956
ffc,15,55808,41988,46636
ffc,15,54274,11779,36652
ffc,15,56577,62467,25132
ffc,15,65281,44291,51756
ffb,15,35073,16899,49196
ffb,15,61697,31491,7212
ffb,15,41473,31747,22060
ffc,15,62465,14596,812
ffd,15,45312,38404,18476
ffc,15,0,28676,57388
ffc,15,24321,14596,48428
0fc,0,3330,43012,57389
0fc,0,7683,53508,58925
0fd,0,11268,16900,43309
0fc,0,65283,16644,14381
0fa,0,58881,61955,58925
0f9,0,3072,12035,14381
0fa,0,41983,16132,1069
0fc,0,56574,48389,40749
0fd,0,15871,19206,11309
0ff,0,65280,773,57901
0fd,0,57090,53506,22061
0fb,0,46084,56063,64045
0f7,0,9219,58371,7213
0fb,0,19971,16898,35629
0fd,0,61184,3077,14893
0fd,0,30465,54531,12589
0fd,0,15873,54020,7981
0fc,0,20737,32004,54317
0fc,0,63744,56581,48429
0fb,0,44544,46598,38701
0fb,0,57089,56838,42029
1fb,0,14592,63238,13869
1fb,0,46592,27652,45869
1fb,0,65281,10756,3117
1fb,0,18946,30723,29741
1fc,0,1795,1027,56365
1fd,0,23043,1795,40237
1fd,0,15107,3076,13613
1fd,0,31235,13828,58413
1fd,0,54275,22533,62765
1fd,0,63747,38918,43565
1fd,0,18691,57350,62765
1fc,0,23557,44038,21805
1fb,0,50438,44293,35117
1f8,0,25351,5124,50221
1f7,0,29188,31236,22829
1f9,0,40447,35588,33069
1fd,0,40958,22789,6701
1fc,0,11006,24069,13613
1fb,0,20224,34307,50989
1fb,0,48387,45057,16941
1fa,0,60677,33792,51245
2fa,0,43781,47362,7469
2fb,0,41988,36100,58413
2fb,0,14340,7430,15149
2fd,0,9986,9479,49453
2fd,0,16383,64776,4141
2fc,0,57345,37894,47917
2fc,0,65027,24068,1325
2fc,0,64772,53250,30765
2fd,0,63748,40450,14637
2fd,0,30211,21507,36397
2fd,0,47874,20484,41005
2fd,0,51713,9477,13357
2fd,0,40192,22789,23341
2fd,0,55807,37636,43821
2fe,0,10239,48644,39213
2ff,0,27136,32003,38701
2fd,0,24320,51969,16685
2fc,0,22528,53761,29229
2fb,0,9218,1279,59693
2f9,0,22786,64255,53037
3f9,0,43522,53249,16941
3fc,0,58114,46338,41261
3fe,0,2562,62722,51757
3ff,0,40451,28161,6445
3fe,0,37635,9727,58157
3fd,0,39427,60415,7213
3fd,0,42753,28162,48173
3fd,0,11265,46339,48685
3fd,0,5121,4868,65069
3fd,0,7424,40197,57133
3fe,0,33792,262,43821
3ff,0,25599,62214,58925
3ff,0,22782,61701,21805
3ff,0,3072,13314,11309
300,0,22528,59651,9261
3ff,0,6658,24834,55341
3fc,0,25348,59138,47917
3f9,0,45062,54018,58157
3f8,0,44293,62722,28461
3f9,0,55556,51201,63277
3fa,0,44547,23297,2093
4fa,0,14593,56320,1837
4fb,0,28672,6143,23085
4fc,0,62973,59135,57645
4fe,0,36605,50176,12845
4fd,0,11775,4353,25645
4fc,0,58111,6402,15149
4fb,0,59903,4353,65325
4fc,0,52224,35587,2605
4ff,0,59651,40962,46381
4fe,0,34819,28930,52781
4fe,0,63235,33025,39469
4fd,0,10242,45314,33069
4fd,0,58627,45058,61485
4fd,0,47876,31747,4397
4fd,0,44805,19971,11053
4fd,0,44806,25347,14893
4fc,0,9479,19714,42029
4fa,0,6663,43265,60717
4f9,0,44295,17921,18989
4f8,0,25349,50944,45101
5f9,0,25348,2305,18221
5f9,0,12800,49922,45357
5fc,0,53248,2049,44589
5fe,0,48129,49665,27693
5fd,0,7682,41216,42285
5fd,0,64003,7679,48429
5fe,0,64258,32768,25645
5fd,0,25600,52738,27181
5fe,0,59392,47363,10029
5fe,0,26881,17155,36653
5fe,0,7425,16900,14125
5fe,0,2305,29444,7725
5fe,0,26111,26372,301
5fe,0,23551,41987,41773
5fd,0,25600,7426,55085
5fd,0,58880,57346,38189
5fd,0,46337,46850,10029
5fd,0,48898,55297,7981
5fa,0,34820,48127,16685
5fc,0,46339,23551,5677
5fc,0,24576,31488,33069
6fc,0,40193,59393,7725
6fd,0,52482,32257,38189
6fd,0,16643,6401,63533
6fd,0,45572,11009,44333
6fc,0,59397,63489,6957
6f9,0,20231,17152,61997
6fb,0,31490,35331,39469
6fd,0,38399,9476,14893
6fd,0,4095,54531,51245
6fd,0,31744,1027,43565
6fd,0,31232,33027,45357
6fb,0,6656,33539,56621
6fc,0,39424,5891,28205
6fc,0,15617,16643,3117
6fc,0,25346,11010,60461
6fd,0,55042,1539,22829
6fd,0,22274,40450,61229
6fe,0,51203,17154,51245
6fc,0,9987,54274,48941
6fc,0,45059,46082,20013
7fe,0,42242,49922,7981
7ff,0,29954,40705,62509
7ff,0,23298,52737,29997
7fd,0,27651,30976,10797
7fc,0,18947,30208,32557
7fb,0,1025,18690,17965
7fb,0,37121,21250,16173
7fa,0,9472,64770,39469
7fa,0,33024,35075,11821
7fa,0,11007,51715,48941
7fa,0,14846,53764,11821
7fb,0,29438,4,7981
7fd,0,38909,36868,12077
7fc,0,29695,26369,42541
7fc,0,41986,61183,34605
7fc,0,21763,58879,20781
7fc,0,43267,26113,54573
7fc,0,39427,22274,49965
7fd,0,60419,25859,3629
7fd,0,5891,13571,32813
7fd,0,22530,60163,63789
8fd,0,20482,32772,1069
8fd,0,16130,52995,24365
8fd,0,32002,54531,31533
8fd,0,11011,3,7469
8fd,0,8963,15875,10541
8fd,0,4099,30723,15405
8fd,0,26371,29955,42285
8fd,0,55811,22787,16685
8fe,0,56580,13826,32813
8fe,0,10244,64001,51501
8fe,0,34821,39168,64045
8fe,0,49669,62720,29997
8fe,0,62469,65280,12589
8fc,0,43781,50944,10541
8f9,0,54020,6656,39981
8f8,0,31744,8450,45
8f7,0,54526,23043,34861
8f9,0,27389,10244,35629
8fe,0,3580,57094,63021
800,0,54529,9991,63277
800,0,1795,29190,33837
9ff,0,17412,55045,13357
9fc,0,1286,31746,23853
9fc,0,30470,11778,30253
9fb,0,20998,19201,25133
9fb,0,62470,9728,60717
9fa,0,35078,5632,50477
9fd,0,26371,58114,45
9fc,0,26624,26882,61741
9fd,0,51454,37635,15405
9fe,0,30206,58371,14637
9ff,0,10238,2307,44333
9fd,0,53503,20738,50477
9fc,0,41728,57346,61229
9fb,0,23042,32258,61741
9fa,0,22274,61187,17709
9f8,0,13059,63746,62253
9f7,0,44292,60931,18733
9fb,0,28420,65027,36653
9fe,0,19458,24838,14125
9fe,0,32514,29444,39981
a00,0,35075,51459,38445
a00,0,37379,36099,55341
afe,0,37380,31491,65325
afb,0,261,39682,56877
afd,0,30467,31237,2093
afe,0,55299,12038,32813
afd,0,56067,5382,5677
afa,0,44036,41476,813
afa,0,57604,47617,53549
afd,0,35332,5377,56109
afd,0,14593,51459,49709
afe,0,49921,40452,31533
aff,0,35841,40452,42029
afe,0,32770,38659,17709
afc,0,28419,6658,14125
afa,0,26626,1027,27949
af9,0,24067,17410,28717
afb,0,54018,52483,32813
afe,0,45313,41987,33069
afd,0,7171,61441,9773
afc,0,62978,28674,53549
bfc,0,18433,37635,21549
bf9,0,15106,41986,57645
bfa,0,61699,18434,59949
bfe,0,11522,15364,57133
bfd,0,63746,32772,43821
bfc,0,61188,55297,9005
bfe,0,43012,48128,15149
bfc,0,1792,59650,44077
bfc,0,54015,62722,43309
bfd,0,39167,26883,13101
bff,0,3070,35843,61997
bfd,0,4863,12803,45357
bfd,0,47617,52995,6957
bfc,0,12802,63747,22061
bfb,0,30723,29187,40749
bfc,0,55554,53764,15917
bfd,0,11777,64517,6701
bfd,0,10498,32261,40493
bfe,0,32517,31746,44845
bfa,0,19969,57603,62765
cf8,0,50177,1285,2093
cf9,0,36609,6916,9261
cfc,0,47618,4868,10797
cfc,0,35843,19971,28717
cfc,0,61443,33027,13869
cfd,0,61443,34307,30509
cfe,0,41219,58883,15405
cfd,0,7428,8707,19245
cfd,0,53252,16131,36909
cfd,0,55299,53507,35117
cfc,0,40706,23043,52269
cfb,0,43778,24835,28461
cfb,0,55042,15875,30765
cfa,0,14081,50435,45357
cfa,0,48897,5124,11053
cfb,0,56064,2820,58925
cfa,0,25343,3077,19245
904,8,prev,prev,36866
004,10,28461,3321,35845
803,5,4653,3324,6662
e06,0,49709,3324,27649
407,12,44589,3580,23808
207,4,3373,3580,30719
307,3,57389,3582,10238
505,2,54317,3582,6145
b03,13,35373,3577,17155
502,1,38189,3577,34565
e05,8,19501,3579,34562
a04,6,1069,3579,34818
604,11,32301,3579,30722
504,7,20013,3579,19202
404,15,27181,3578,52993
205,9,48429,3578,18433
305,2,5165,3577,47105
605,1,15405,3577,29186
f05,8,25133,3577,18692
206,10,30765,3576,58117
f07,1,10285,3579,49668
306,7,7981,3579,25857
703,7,23597,3576,46849
a03,13,41773,3577,36611
d03,6,12077,3836,26629
d05,13,44589,3836,29954
205,0,26669,3835,34819
505,7,5165,3836,17666
404,13,2349,3837,1026
f04,2,36141,3837,58115
a05,14,58669,3837,16130
405,6,22829,3835,58626
605,7,41261,3834,23297
a06,6,49709,3833,36096
006,1,8493,3833,60159
a04,11,51757,3835,44544
c01,8,52781,3836,42502
703,4,27181,3836,58627
604,2,22829,3836,11523
905,3,51757,3836,32003
406,14,45101,3837,25602
805,10,6957,3838,3843
304,4,30253,3837,5892
705,10,63021,3835,41730
205,14,3373,3835,36353
706,4,38189,4091,46849
106,14,12333,4091,40448
f05,14,2605,4089,31233
004,6,20013,4092,15363
305,15,12589,4093,63234
505,2,38957,4094,12548
f05,12,39213,4093,61444
a05,4,23341,4091,65283
603,12,5677,4090,8706
c02,11,25133,4089,11522
502,4,35629,4088,57090
301,4,33837,4089,54276
903,13,22573,4093,514
403,1,62765,4093,23042
704,3,53805,4093,18435
e04,8,10541,4092,27393
d05,7,59437,4092,18689
605,5,15405,4092,32002
305,5,23085,4092,31234
305,13,46893,4091,49153
804,14,19757,4091,6401
403,6,20269,4347,33539
d03,15,46125,4347,29443
f03,14,29229,4347,42243
d04,3,56621,4349,12036
704,11,37933,4349,11522
803,15,33325,4347,49410
903,1,31789,4347,12292
302,10,1069,4346,6660
003,0,48685,4346,46850
c04,6,54317,4346,766
005,0,46381,4348,6911
303,14,1581,4350,61187
e03,14,39469,4351,36099
c04,5,34349,4349,50946
105,14,46637,4347,42752
604,12,26669,4348,9217
403,3,31277,4347,50690
903,0,21293,4347,13058
004,5,47661,4347,24065
604,0,19245,4348,11778
b04,1,41517,4605,19715
e04,12,9005,4605,25090
004,11,44333,4605,40195
c04,0,17197,4604,51972
c05,4,5421,4603,44802
005,2,4653,4602,23810
104,8,2349,4604,16129
f05,2,45613,4604,12032
304,12,48173,4602,46081
e04,3,29997,4602,34051
405,7,47149,4602,25091
f05,10,28973,4601,39682
505,2,47917,4602,24322
003,9,20781,4604,60933
701,5,13357,4606,48647
f04,3,31533,4604,54274
604,2,10541,4603,32514
005,9,35373,4604,20225
205,7,38701,4603,23553
904,3,16941,4603,13826
b05,8,58925,4602,60417
a04,0,4653,4860,41986
f04,5,52781,4860,40450
e03,14,21293,4859,30210
404,7,50733,4860,9219
504,3,8749,4860,29955
305,13,45101,4860,32258
705,14,16685,4860,12546
105,2,20269,4860,2819
105,7,13357,4859,59395
005,13,13869,4859,19714
505,4,47405,4859,61187
003,3,28461,4859,51717
102,6,1069,4860,22534
605,7,9005,4860,60931
206,5,9261,4859,57856
006,8,18989,4859,58368
502,8,1837,4859,22275
a02,0,57901,4861,8711
301,6,19245,4860,35336
d02,6,52013,4856,26372
904,13,17197,5114,58624
d05,6,35373,5115,35839
605,3,35885,5117,16639
404,0,31277,5116,62208
e01,9,7213,5118,52995
703,1,27181,5118,33794
402,10,12333,5118,45826
502,4,20013,5116,51458
504,13,54829,5115,1024
004,11,4141,5114,63488
503,14,3629,5115,41216
002,12,52269,5114,40193
000,8,34093,5115,52738
8ff,0,44333,5118,24579
700,5,33069,5118,36866
e01,8,54829,5117,22530
501,2,19245,5117,9219
c02,8,53037,5117,23555
502,7,36141,5117,49924
602,11,14381,5115,52227
504,13,57389,5116,19457
a04,5,26413,5373,44289
403,6,57389,5374,11522
302,12,29997,5373,58114
402,11,37165,5373,47618
e02,13,49197,5373,55554
e02,0,48941,5374,5379
402,4,46125,5374,21507
903,11,52781,5374,31235
903,9,1837,5374,17412
a03,14,34861,5372,45572
004,0,63533,5372,57859
004,2,12845,5371,35328
504,11,24877,5371,26623
a05,5,58669,5372,34560
e03,0,14637,5375,19970
d01,15,44845,5375,16899
001,14,56877,5374,56579
c00,2,20781,5374,28420
f01,2,31277,5372,56324
002,11,30765,5371,1795
b04,6,59437,5625,56577
904,10,27949,5624,58111
803,3,14125,5624,16383
e04,4,39469,5624,14846
905,3,13357,5626,24830
c05,10,20013,5628,12542
600,15,24877,5629,55042
b03,12,61997,5629,52482
503,2,23853,5628,1538
f02,4,29229,5627,56835
902,11,47149,5627,37379
502,15,38957,5627,1283
402,2,39725,5626,43268
802,9,37421,5626,30212
603,3,9005,5627,13828
c03,7,1325,5376,28930
603,5,29229,5631,40705
903,6,58669,5377,14081
602,4,39469,5377,18177
900,7,55085,5376,51201
a03,13,26925,5629,13826
004,13,5165,5883,3075
b03,13,11309,5882,23044
e03,7,63021,5881,56325
d04,13,62509,5881,51204
f06,6,56621,5883,64259
e06,9,27437,5886,43522
604,15,37933,5887,23042
603,10,56621,5885,47875
204,11,33581,5885,15619
405,13,26669,5885,7171
505,13,4909,5885,25347
906,2,45101,5885,46083
505,12,18733,5885,14338
903,11,11821,5884,9731
402,6,35373,5883,30212
401,4,1069,5884,12805
003,13,12845,5884,27651
905,2,52269,5882,31490
c06,2,16173,5882,52737
f05,10,64045,5885,20738
203,1,60461,5887,6916
903,3,59949,6143,16644
401,0,7469,6141,53765
f00,13,60717,6141,2309
dfe,14,1069,6139,44549
900,14,58413,6138,20739
d01,0,12333,6140,11267
d03,0,58413,6141,27138
a03,11,7725,6142,10240
f04,11,61997,6142,36350
a03,6,33837,6141,65535
e03,9,51501,6142,37118
602,9,64045,6140,29697
e02,4,39469,6140,49666
d02,5,32045,6140,53250
c03,6,61485,6141,5890
003,12,27949,6141,19714
703,2,41773,6141,23043
403,11,50221,6141,46851
403,5,34349,6141,59652
c02,10,5165,6142,15876
c02,7,44589,6398,19973
b02,5,7981,6397,20742
003,2,11565,6396,46598
a03,10,813,6397,63493
602,4,23341,6396,37123
002,7,47149,6396,25092
403,13,31533,6396,53251
d03,1,18221,6397,3075
504,2,50733,6397,19203
404,11,14637,6397,49154
705,10,64301,6398,24321
a06,3,50989,6399,32256
703,15,7469,6144,12545
304,14,22829,6396,9729
104,6,30509,6395,10242
c03,13,27181,6397,20739
001,12,5165,6398,17156
603,0,60717,6397,54274
b02,10,43821,6396,50946
002,9,59693,6396,23298
802,0,62765,6396,12803
d02,15,50221,6652,4099
801,8,28973,6652,14852
3ff,4,35373,6652,19974
802,10,63021,6650,57860
103,6,43053,6653,10755
503,2,36909,6400,6147
804,9,63277,6401,30978
a04,10,56109,6401,39939
403,0,33581,6401,19717
302,10,14125,6400,28678
403,4,813,6655,10757
a05,1,10029,6652,30210
a05,2,21037,6651,32771
906,15,26669,6651,22273
606,6,10797,6651,50176
704,14,6701,6650,64001
e04,12,43309,6650,46850
a04,0,39725,6652,2819
f04,5,62765,6651,52227
f04,0,22573,6651,37635
e03,7,10285,6907,3330
402,14,15149,6906,38658
402,1,18989,6905,35587
c02,15,301,6905,27138
2ff,7,17709,6907,62469
e00,7,53293,6909,34821
f02,13,26157,6908,13828
f04,10,52525,6908,9475
404,0,5933,6909,46851
a06,1,55597,6909,59906
a06,2,1069,6909,30722
705,11,12845,6910,39425
d04,10,30509,6910,6401
b03,3,12845,6908,32769
e03,13,63277,6906,14846
903,7,25645,6905,2558
603,8,53805,6906,50430
300,9,56877,6907,63491
600,7,7981,6908,52227
701,6,62509,6908,11267
501,3,6445,6908,24835
e01,1,36653,7164,25091
602,14,64301,7164,26882
a02,0,35629,7164,30467
202,11,43821,7164,36611
d02,6,31533,7164,39172
e02,12,24365,7164,29700
c02,6,25901,7163,24580
e02,14,35373,7163,40450
703,11,52525,7165,45569
c04,8,59437,7165,30720
203,1,1837,7165,3840
503,1,49197,7165,15872
b03,7,46125,7165,29440
d04,13,52013,7165,29952
b04,13,17453,7165,26368
005,7,65325,7163,57856
304,8,15149,7161,49921
103,10,22573,7163,21763
8ff,14,20013,7164,50438
204,9,46637,7163,46337
104,5,52781,7420,35842
102,9,26157,7419,30722
001,4,48685,7419,2818
902,2,63277,7418,57090
102,0,16685,7418,32002
e02,1,45,7419,8450
e03,11,54573,7419,57602
c02,11,1581,7420,29443
802,4,62253,7420,38660
e02,8,35117,7420,1796
301,13,29229,7418,48643
b00,11,47917,7420,10755
903,1,63789,7422,21501
204,1,20525,7422,13566
705,11,16941,7422,31741
403,4,33069,7420,48388
e03,9,12589,7420,33028
a03,10,20781,7420,51715
d04,13,64045,7421,9730
203,3,3629,7422,2
a04,12,60461,7421,29185
604,9,24109,7676,45826
404,15,31533,7675,49922
d04,7,46893,7674,63747
304,10,56621,7675,17923
003,12,51501,7674,38916
c03,2,30509,7674,8197
204,0,52013,7673,57348
f05,4,50733,7674,2306
402,13,60205,7677,17155
602,1,45869,7679,34307
702,5,60205,7679,41475
d04,5,61229,7678,23042
104,11,17453,7678,5377
d04,10,19501,7677,36608
b05,5,50221,7676,26880
005,14,11053,7675,31487
705,7,21805,7675,30720
c05,6,557,7676,11265
605,14,11565,7677,4865
704,15,49965,7677,35331
a00,15,36653,7675,28420
601,6,49197,7930,33795
801,3,7725,7929,61697
e02,10,50989,7930,17408
702,14,50477,7930,61185
504,10,16685,7934,48897
305,10,33837,7680,38144
e03,11,11821,7931,41217
202,8,63533,7930,46595
502,12,57133,7929,47875
203,7,58669,7928,30468
503,14,26413,7929,54532
c04,7,813,7935,6912
a03,12,33581,7933,50944
303,11,52269,7934,18945
202,7,39213,7934,48386
203,5,60461,7933,45314
503,9,40749,7932,47874
804,15,64557,7932,16130
904,15,12589,7931,57602
203,8,18989,7931,43267
004,6,60205,8187,61700
f04,8,4653,8188,6660
